Ensembl_ID,Protein_Accession,Gene,Gene_Description,K198R_S,K198R_M,R47G,D156E,pval_K198Rs,pval_K198Rm,pval_R47G,pval_D156E
ENSG00000142676,Q5VVC8,RPL11,ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301],-0.647888636,-0.188195722,0.035721028,0.126921068,0.003150297,0.195351797,0.599119747,0.174055395
ENSG00000142687,E7EN73,KIAA0319L,KIAA0319 like [Source:HGNC Symbol;Acc:HGNC:30071],0.730761904,0.930332563,0.29671238,-0.040648865,0.010149729,0.127497244,0.392511366,0.838746798
ENSG00000142694,Q9NVM1,EVA1B,eva-1 homolog B [Source:HGNC Symbol;Acc:HGNC:25558],0.45212055,1.782291335,0.772224888,0.428245185,0.01061932,0.013927386,0.00383004,0.446490581
ENSG00000142784,Q8N5D0,WDTC1,WD and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:29175],-0.615964612,-0.707124159,-0.656454685,-0.423669279,0.012994416,0.032507992,0.050646202,0.090750041
ENSG00000142798,P98160,HSPG2,heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273],-2.049002868,0.880160687,0.091832945,-0.969353039,0.038394071,0.127497244,0.927813906,0.165144204
ENSG00000142864,Q8NC51,SERBP1,SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860],0.519678988,-0.162522423,-0.197427639,0.134578939,0.002976226,0.484553927,0.376426631,0.233468388
ENSG00000142867,A0A087WWW9,BCL10,BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989],-0.738695501,-0.081987403,-0.00797338,-0.226147918,0.000640928,0.324860329,0.891963028,0.057505287
ENSG00000142871,O00622,CCN1,cellular communication network factor 1 [Source:HGNC Symbol;Acc:HGNC:2654],-1.243099851,-0.030648978,-0.131477968,-0.621549853,0.003716854,0.701287533,0.373585869,0.063953254
ENSG00000142892,Q92643,PIGK,phosphatidylinositol glycan anchor biosynthesis class K [Source:HGNC Symbol;Acc:HGNC:8965],-0.258793013,0.328506175,0.279884748,0.217670379,0.118487383,0.013291402,0.212610968,0.280260808
ENSG00000142937,P62241,RPS8,ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441],-0.357756298,-0.1861358,-0.006861521,0.097810919,0.004521896,0.089996879,0.979615669,0.203845344
ENSG00000142945,Q99661,KIF2C,kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393],2.298427409,-0.475264712,0.693940608,1.064287152,0.000542725,0.773283349,0.206424141,0.080989586
ENSG00000142949,P10586,PTPRF,protein tyrosine phosphatase receptor type F [Source:HGNC Symbol;Acc:HGNC:9670],-0.167374122,0.024336705,-0.145540876,-0.511623588,0.288796652,0.900610315,0.470390314,0.110431686
ENSG00000143079,Q9P2B4,CTTNBP2NL,CTTNBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:25330],-1.658298271,-0.077161076,-0.590304816,-0.247838039,0.000465669,0.560407347,0.0244242,0.098222135
ENSG00000143093,Q5VSL9,STRIP1,striatin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25916],-0.531915694,-0.168775071,-0.224870525,-0.182785147,0.001396548,0.098690761,0.072003317,0.090447301
ENSG00000143106,P28066,PSMA5,proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534],0.213269341,0.80053995,0.694060527,0.282815569,0.011628881,0.001537843,0.02325702,0.265733913
ENSG00000143126,Q9HCU4,CELSR2,cadherin EGF LAG seven-pass G-type receptor 2 [Source:HGNC Symbol;Acc:HGNC:3231],4.64812409,1.373392595,1.372246867,1.024601199,0.000154706,0.177877007,0.241575916,0.290732679
ENSG00000143149,P49189,ALDH9A1,aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412],-0.285104527,-0.132642454,0.054452449,-0.24973383,2.95E-05,0.002240798,0.352478932,0.001660827
ENSG00000143153,P05026,ATP1B1,ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804],1.232033819,0.000748825,0.190492151,-0.221116995,3.70E-05,0.967280421,0.114764549,0.075928539
ENSG00000143155,O75663,TIPRL,TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231],0.103367195,0.019210002,-0.219496421,-0.159090302,0.049823262,0.560475456,0.026637842,0.058718794
ENSG00000143156,Q9Y5B8,NME7,NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461],0.105972378,-0.014692107,-0.109672877,0.018015056,0.199241648,0.948574141,0.469603969,0.834404002
ENSG00000143158,Q5R3B4,MPC2,mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515],0.416613622,-0.051839023,-0.165602718,-0.299176725,0.023635206,0.728041118,0.301865729,0.143967935
ENSG00000143162,O75629,CREG1,cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351],-0.269521036,0.929745333,0.862570689,-0.544115698,0.572152753,0.04346436,0.149194067,0.417231803
ENSG00000143164,F2Z305,DCAF6,DDB1 and CUL4 associated factor 6 [Source:HGNC Symbol;Acc:HGNC:30002],-3.840455533,-0.229348565,0.336197507,-0.563728212,0.000393416,0.337365156,0.071450114,0.095165336
ENSG00000143179,A0A2R8Y653,UCK2,uridine-cytidine kinase 2 [Source:HGNC Symbol;Acc:HGNC:12562],0.413565546,-0.168290361,-0.007848453,0.096488629,0.037805848,0.740663334,0.816008246,0.491229699
ENSG00000143183,Q9UM00,TMCO1,transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188],0.221919941,-0.118495747,0.230458769,-0.004759027,0.019114591,0.532043383,0.12874533,0.952912753
ENSG00000143198,O14880,MGST3,microsomal glutathione S-transferase 3 [Source:HGNC Symbol;Acc:HGNC:7064],-1.20252735,0.346903905,-0.026816236,0.141091849,5.88E-05,0.007913168,0.464703509,0.302384666
ENSG00000143222,Q9Y3C8,UFC1,ubiquitin-fold modifier conjugating enzyme 1 [Source:HGNC Symbol;Acc:HGNC:26941],0.527446769,-0.080926365,-0.254569691,-0.194970232,0.007371491,0.555062389,0.171430153,0.152488348
ENSG00000143224,P50336,PPOX,protoporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:9280],0.598748954,0.573800304,0.316695478,-0.217776815,0.002512416,0.014615148,0.191816901,0.367456659
ENSG00000143228,Q9BZD4,NUF2,NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621],1.70978212,-1.108427795,0.287245403,0.55687156,0.002414059,0.420837605,0.471143121,0.218681564
ENSG00000143252,Q99643,SDHC,succinate dehydrogenase complex subunit C [Source:HGNC Symbol;Acc:HGNC:10682],1.133640449,0.160233372,-0.108807208,0.066625809,0.000160267,0.145387219,0.299896305,0.153218842
ENSG00000143256,Q9UHV9,PFDN2,prefoldin subunit 2 [Source:HGNC Symbol;Acc:HGNC:8867],0.136815819,0.058579439,0.025660432,-0.004232778,0.003976099,0.244622357,0.527035251,0.953783177
ENSG00000143294,Q92733,PRCC,proline rich mitotic checkpoint control factor [Source:HGNC Symbol;Acc:HGNC:9343],0.977344361,-0.028298392,-0.441567442,0.417267658,0.000677929,0.869807372,0.209305206,0.077977635
ENSG00000143314,Q96A35,MRPL24,mitochondrial ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:14037],1.165794933,0.087348285,0.123818467,0.290855265,0.000377022,0.482230033,0.360915805,0.10620771
ENSG00000143320,P29373,CRABP2,cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339],-1.606429757,1.295722611,0.342086301,-0.247156691,0.133482688,0.029395465,0.405238112,0.893004396
ENSG00000143321,P51858,HDGF,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856],0.305239354,-0.140942957,-0.178672077,0.068271845,0.002001321,0.13933193,0.092155086,0.274556076
ENSG00000143324,Q9UBH6,XPR1,xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827],-0.168907427,-0.109608025,0.029737442,0.391623981,0.503991954,0.759899702,0.71932294,0.110936993
ENSG00000143337,J3KN66,TOR1AIP1,torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456],1.034275532,-5.612351662,0.929594955,0.805444456,0.081710826,0.320721889,0.220218462,0.222162466
ENSG00000143337,Q5JTV8,TOR1AIP1,torsin 1A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29456],-0.07667888,-0.436520844,0.039185113,-0.06025187,0.453093202,0.015672887,0.458310208,0.654580181
ENSG00000143353,Q5VWZ2,LYPLAL1,lysophospholipase like 1 [Source:HGNC Symbol;Acc:HGNC:20440],1.624167214,-0.407830015,-0.26095926,-0.165986612,0.001192956,0.327292827,0.164972503,0.605487882
ENSG00000143363,Q86TP1,PRUNE1,prune exopolyphosphatase 1 [Source:HGNC Symbol;Acc:HGNC:13420],1.454682498,-0.065630088,-0.328573324,-0.121477919,5.75E-05,0.613701785,0.106165711,0.331695933
ENSG00000143368,Q15427,SF3B4,splicing factor 3b subunit 4 [Source:HGNC Symbol;Acc:HGNC:10771],0.782087562,0.632141959,0.765864142,0.546083683,0.001485444,0.031234216,0.025942532,0.171735006
ENSG00000143369,Q16610,ECM1,extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3153],-3.017682242,-0.57005337,-0.925278277,-0.530189028,0.000128956,0.006089567,0.005051649,0.017970156
ENSG00000143374,Q9BW92,TARS2,"threonyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30740]",1.441614265,0.138477917,0.077337704,0.25708412,1.43E-05,0.359104827,0.768559241,0.23726633
ENSG00000143376,Q96L92,SNX27,sorting nexin 27 [Source:HGNC Symbol;Acc:HGNC:20073],0.04359332,-0.103937299,0.114575794,-0.104404649,0.806653353,0.332946391,0.424055668,0.303291899
ENSG00000143379,Q15047,SETDB1,SET domain bifurcated histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10761],1.385669158,0.245783943,0.115665016,0.345507138,0.000207371,0.106778944,0.322615924,0.031641172
ENSG00000143384,Q07820,MCL1,"MCL1 apoptosis regulator, BCL2 family member [Source:HGNC Symbol;Acc:HGNC:6943]",0.293768872,0.092273457,-0.406978678,0.304384416,0.180605346,0.839855962,0.193834854,0.252038535
ENSG00000143393,A0A0B4J1S8,PI4KB,phosphatidylinositol 4-kinase beta [Source:HGNC Symbol;Acc:HGNC:8984],0.168246537,0.75453492,0.990821176,0.245575725,0.667469226,0.110533201,0.148228001,0.766641664
ENSG00000143401,Q9BTT0,ANP32E,acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673],1.221864811,-0.095493043,0.250777807,0.638371326,0.001903475,0.989858578,0.337024356,0.076652426
ENSG00000143416,Q13228,SELENBP1,selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719],-1.39758653,0.630871815,-0.441468151,-0.475491418,6.15E-05,0.013964093,0.014423904,0.01601103
ENSG00000143418,Q5SZE1,CERS2,ceramide synthase 2 [Source:HGNC Symbol;Acc:HGNC:14076],-0.21594578,-0.324684446,-0.14433242,0.125417129,0.345768224,0.353227651,0.629573316,0.240953656
ENSG00000143420,A6NMQ3,ENSA,endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360],0.890012079,0.113492241,-0.060101604,-0.32993425,0.001438873,0.369402242,0.643944293,0.220139906
ENSG00000143436,Q9BYD2,MRPL9,mitochondrial ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:14277],0.825033504,0.185790605,0.329810858,0.23041806,0.000207371,0.221505023,0.04068053,0.089444865
ENSG00000143442,Q7Z3K3,POGZ,pogo transposable element derived with ZNF domain [Source:HGNC Symbol;Acc:HGNC:18801],1.070545489,-0.065804782,0.014779006,0.165891282,5.33E-05,0.572419221,0.691040991,0.067745902
ENSG00000143486,P41214,EIF2D,eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583],0.099371164,0.594379158,0.381741572,-0.060199028,0.267935184,0.002910655,0.021876011,0.704497287
ENSG00000143493,Q9NVH2,INTS7,integrator complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:24484],0.746318664,0.273916202,0.281278378,0.317648534,0.005066666,0.036103827,0.052487489,0.035654477
ENSG00000143499,Q9NRG4,SMYD2,SET and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20982],0.041348995,-0.267036281,0.049735292,-0.260611361,0.249003522,0.242987766,0.275628149,0.246288475
ENSG00000143514,Q13625,TP53BP2,tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000],0.495041158,0.393159945,0.47111495,0.054968843,0.000256069,0.09720204,0.086976873,0.858391085
ENSG00000143515,P98198,ATP8B2,ATPase phospholipid transporting 8B2 [Source:HGNC Symbol;Acc:HGNC:13534],-1.801284605,0.325550299,0.161231778,-0.533981193,0.001233367,0.092200585,0.372695088,0.062277801
ENSG00000143520,Q5D862,FLG2,filaggrin 2 [Source:HGNC Symbol;Acc:HGNC:33276],-2.751025511,-0.108798159,-0.26121907,-0.671649635,0.026393801,0.827476246,0.562059557,0.218681564
ENSG00000143537,Q13444,ADAM15,ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193],-0.2637595,0.049349939,0.232542677,-0.266043067,0.405809029,0.843985139,0.418794748,0.44294365
ENSG00000143545,P51153,RAB13,"RAB13, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9762]",-1.017228943,0.36001378,0.246251287,-0.09720272,0.001586252,0.034942545,0.151381372,0.326778331
ENSG00000143549,A0A087WWU8,TPM3,tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012],-1.052963154,-0.343946789,-0.012745891,-0.41758537,0.000878342,0.046202598,0.618757905,0.046968037
ENSG00000143549,J3KN67,TPM3,tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012],-1.493906604,-0.336243087,-0.27218814,-0.283365254,0.00184317,0.101303978,0.15033323,0.122766939
ENSG00000143553,O95295,SNAPIN,SNAP associated protein [Source:HGNC Symbol;Acc:HGNC:17145],1.233344797,0.960381536,1.049222441,-0.054592237,5.26E-05,0.017329859,0.028506045,0.577279613
ENSG00000143554,X6R3N0,SLC27A3,solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997],0.057785225,0.585483026,0.041065024,-0.100066177,0.896283554,0.035700021,0.979615669,0.510540811
ENSG00000143569,Q14157,UBAP2L,ubiquitin associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:29877],-0.442157059,-0.224360924,-0.131648923,0.011916468,0.00076591,0.032067711,0.139195445,0.617304003
ENSG00000143575,E9PIQ7,HAX1,HCLS1 associated protein X-1 [Source:HGNC Symbol;Acc:HGNC:16915],1.032532755,-0.189059261,-0.232441359,0.300314739,0.001804714,0.327667815,0.130175988,0.054852202
ENSG00000143621,B4DY09,ILF2,interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037],0.51878836,0.019278479,0.167942405,0.25303679,0.000937927,0.601229673,0.084654141,0.044484823
ENSG00000143624,Q68E01,INTS3,integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153],0.488495805,0.076418438,0.259912975,0.333859648,0.004741935,0.406058226,0.092438349,0.062277801
ENSG00000143631,P20930,FLG,filaggrin [Source:HGNC Symbol;Acc:HGNC:3748],-3.92174903,-1.720638215,-3.601567691,-2.306359645,0.084233913,0.251280161,0.177400306,0.178979492
ENSG00000143633,Q8NDD1,C1orf131,chromosome 1 open reading frame 131 [Source:HGNC Symbol;Acc:HGNC:25332],0.717813482,-0.192604736,-0.322758574,-0.499321648,0.036274006,0.60175718,0.240593632,0.120754217
ENSG00000143641,Q10471,GALNT2,polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124],-1.070546698,-0.120916069,0.305803675,0.110308659,1.44E-05,0.01806482,0.000627151,0.023771794
ENSG00000143653,Q8NBX0,SCCPDH,saccharopine dehydrogenase (putative) [Source:HGNC Symbol;Acc:HGNC:24275],-0.908003021,0.589135902,0.452972136,0.250164551,0.004402788,0.016020289,0.048316196,0.173838152
ENSG00000143702,Q5SW79,CEP170,centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920],-1.184647272,-0.309223554,0.399509936,-0.1336372,1.56E-05,0.003583386,0.00293452,0.082181734
ENSG00000143727,P24666,ACP1,acid phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:122],0.790626748,0.038150453,-0.022019785,-0.06955258,6.54E-05,0.792382261,0.613109279,0.175508871
ENSG00000143742,P49458,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304],0.774556313,-0.099029844,-0.010632144,0.603871371,0.001827658,0.833153829,0.875581174,0.041858087
ENSG00000143748,O15381,NVL,nuclear VCP like [Source:HGNC Symbol;Acc:HGNC:8070],1.316701923,-0.299075956,0.126089486,0.372566953,0.000187999,0.051828973,0.384553887,0.03166611
ENSG00000143751,Q6IQ49,SDE2,SDE2 telomere maintenance homolog [Source:HGNC Symbol;Acc:HGNC:26643],1.875227303,-0.02761494,-0.002114477,0.294983171,3.10E-05,0.77935546,0.687829579,0.119290429
ENSG00000143774,Q16774,GUK1,guanylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:4693],-0.852322016,0.020273147,-0.168396907,-0.180843987,0.005093036,0.890946548,0.271155881,0.229642797
ENSG00000143776,Q5VT25,CDC42BPA,CDC42 binding protein kinase alpha [Source:HGNC Symbol;Acc:HGNC:1737],-0.596809086,-0.113918473,-0.368474503,-0.373538125,0.03292298,0.496804009,0.174110562,0.145891187
ENSG00000143793,Q9BU76,C1orf35,chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032],2.205235116,-0.438621894,-0.088091339,0.559131848,6.59E-05,0.159225049,0.960569383,0.037422681
ENSG00000143797,Q6ZWT7,MBOAT2,membrane bound O-acyltransferase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25193],-1.092485766,-0.599018427,-0.017804944,-0.534225529,0.002255981,0.033107027,0.816475846,0.113761906
ENSG00000143799,P09874,PARP1,poly(ADP-ribose) polymerase 1 [Source:HGNC Symbol;Acc:HGNC:270],2.826963608,-0.011827709,0.14071889,0.301548922,7.96E-06,0.830434152,0.468581012,0.149228398
ENSG00000143811,Q96C36,PYCR2,pyrroline-5-carboxylate reductase 2 [Source:HGNC Symbol;Acc:HGNC:30262],0.317580032,0.197882247,0.191719913,0.322968209,0.014895599,0.122254147,0.138809679,0.058395681
ENSG00000143815,Q14739,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518],3.209171999,0.666704426,0.192229905,0.742115621,0.000157421,0.013133805,0.403286702,0.023771794
ENSG00000143819,P07099,EPHX1,epoxide hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3401],-0.763889869,-0.198792161,-0.157499758,-0.389600128,6.43E-05,0.010137506,0.087917163,0.005850405
ENSG00000143862,Q96BM9,ARL8A,ADP ribosylation factor like GTPase 8A [Source:HGNC Symbol;Acc:HGNC:25192],-0.434634053,0.10594729,0.15366911,-0.3499519,0.043570777,0.810102018,0.616169046,0.130629395
ENSG00000143870,Q15084,PDIA6,protein disulfide isomerase family A member 6 [Source:HGNC Symbol;Acc:HGNC:30168],-0.721518715,0.209728169,-0.103207206,0.033788615,0.000571525,0.08422879,0.221123236,0.917107013
ENSG00000143878,P62745,RHOB,ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668],0.966045454,1.04269977,0.723318213,0.581451634,0.003891594,0.012923812,0.074883129,0.2261256
ENSG00000143889,Q8WVV9,HNRNPLL,heterogeneous nuclear ribonucleoprotein L like [Source:HGNC Symbol;Acc:HGNC:25127],-0.405486563,-0.970756174,-0.727513163,0.272694106,0.00626103,0.004926508,0.011782184,0.051142687
ENSG00000143891,Q96C23,GALM,galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063],0.671644088,0.198047993,0.201363845,-0.484665237,0.000189748,0.085025778,0.095056966,0.030578457
ENSG00000143924,Q9HC35,EML4,EMAP like 4 [Source:HGNC Symbol;Acc:HGNC:1316],0.197773295,-0.309715104,-0.564058916,-0.31802809,0.285135389,0.157527304,0.072003317,0.136049313
ENSG00000143942,Q8WUX2,CHAC2,ChaC glutathione specific gamma-glutamylcyclotransferase 2 [Source:HGNC Symbol;Acc:HGNC:32363],0.837916587,-0.54468253,-0.235126559,-0.204243629,0.000208171,0.042459767,0.23029755,0.188272522
ENSG00000143947,P62979,RPS27A,ribosomal protein S27a [Source:HGNC Symbol;Acc:HGNC:10417],0.768045764,-0.067523308,-0.293758678,-0.063004978,1.35E-06,0.426656359,0.00570713,0.131050935
ENSG00000143952,Q9P1Q0,VPS54,VPS54 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:18652],0.365332423,0.615333394,0.551220728,0.43942387,0.011852384,0.012050726,0.027469572,0.19320096
ENSG00000143977,Q49AN9,SNRPG,small nuclear ribonucleoprotein polypeptide G [Source:HGNC Symbol;Acc:HGNC:11163],0.916421286,0.302990304,0.238019192,0.412271529,0.001120265,0.128335193,0.197448603,0.077711813
ENSG00000144021,O76071,CIAO1,cytosolic iron-sulfur assembly component 1 [Source:HGNC Symbol;Acc:HGNC:14280],0.045195126,-0.257442303,-0.228468841,0.084810702,0.330028005,0.079484754,0.113719457,0.221240178
ENSG00000144028,O75643,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859],0.910499939,-0.073098199,0.177880444,0.280358836,0.00014865,0.750741858,0.151132333,0.065450302
ENSG00000144029,P82675,MRPS5,mitochondrial ribosomal protein S5 [Source:HGNC Symbol;Acc:HGNC:14498],0.750520604,-0.193199797,-0.194514235,-0.097094306,0.001378114,0.386983192,0.42673768,0.692529998
ENSG00000144034,Q9Y3C4,TPRKB,TP53RK binding protein [Source:HGNC Symbol;Acc:HGNC:24259],1.593157032,0.632676137,0.516204076,0.60538491,0.003348498,0.007201781,0.055430562,0.036555318
ENSG00000144036,Q9Y2D4,EXOC6B,exocyst complex component 6B [Source:HGNC Symbol;Acc:HGNC:17085],-0.926928985,0.104643708,0.044434245,-0.352621027,0.011695744,0.848259932,0.951698609,0.143967935
ENSG00000144040,Q8TD22,SFXN5,sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073],1.44498068,0.389962195,0.43731033,0.260006106,0.000116391,0.352022045,0.143988212,0.632405287
ENSG00000144118,P11234,RALB,RAS like proto-oncogene B [Source:HGNC Symbol;Acc:HGNC:9840],-1.369654989,-0.268005985,-0.397263675,-0.254084278,7.67E-05,0.012748596,0.012486539,0.034102825
ENSG00000144224,Q92575,UBXN4,UBX domain protein 4 [Source:HGNC Symbol;Acc:HGNC:14860],-0.815114302,0.318558905,0.296319413,-0.191506169,0.002361213,0.039687148,0.094443629,0.168988651
ENSG00000144231,O15514,POLR2D,RNA polymerase II subunit D [Source:HGNC Symbol;Acc:HGNC:9191],2.60840358,0.990803978,1.288634743,0.401614869,1.54E-05,0.004701435,0.001521523,0.178425133
ENSG00000144283,Q99569,PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],-0.878004296,-0.394798323,-0.291978013,-0.420954533,0.041667504,0.273710328,0.382750331,0.205681394
ENSG00000144306,Q0VDG4,SCRN3,secernin 3 [Source:HGNC Symbol;Acc:HGNC:30382],0.473751199,0.918477079,0.501721592,-0.041803284,0.004768972,0.005493058,0.022332017,0.87802815
ENSG00000144320,Q9C0E8,LNPK,"lunapark, ER junction formation factor [Source:HGNC Symbol;Acc:HGNC:21610]",-1.43781087,-0.195855486,-0.122115455,-0.252292721,0.001634831,0.19272185,0.317571408,0.122367761
ENSG00000144357,Q6ZT12,UBR3,ubiquitin protein ligase E3 component n-recognin 3 [Source:HGNC Symbol;Acc:HGNC:30467],0.214214944,0.336897101,0.132425022,0.196821318,0.194627224,0.084613094,0.41008514,0.167179218
ENSG00000144381,P10809,HSPD1,heat shock protein family D (Hsp60) member 1 [Source:HGNC Symbol;Acc:HGNC:5261],1.08600802,0.456919148,0.389195149,0.530830841,0.00060976,0.004475767,0.009746241,0.121452418
ENSG00000144426,H7BZA0,NBEAL1,neurobeachin like 1 [Source:HGNC Symbol;Acc:HGNC:20681],-1.02057233,0.411577468,0.012917266,-0.305050789,0.006196182,0.101277269,0.828117431,0.154750488
ENSG00000144455,Q8NBK3,SUMF1,sulfatase modifying factor 1 [Source:HGNC Symbol;Acc:HGNC:20376],-0.48074448,-0.030618629,0.093543093,-0.00716421,0.045142291,0.855608875,0.940194383,0.827722994
ENSG00000144524,Q9H9Q2,COPS7B,COP9 signalosome subunit 7B [Source:HGNC Symbol;Acc:HGNC:16760],-0.052280138,-0.07012688,-0.157977845,-0.006850606,0.384620083,0.525315258,0.147937928,0.89949851
ENSG00000144535,Q8IYB7,DIS3L2,DIS3 like 3'-5' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:28648],-0.306864333,-0.130655068,0.005154912,-0.117541008,0.010846977,0.260495732,0.716162665,0.335070026
ENSG00000144554,Q9BXW9,FANCD2,FA complementation group D2 [Source:HGNC Symbol;Acc:HGNC:3585],3.148128062,-0.245925914,0.293160801,0.70688172,6.47E-06,0.759899702,0.384409898,0.090322599
ENSG00000144559,Q96BW9,TAMM41,TAM41 mitochondrial translocator assembly and maintenance homolog [Source:HGNC Symbol;Acc:HGNC:25187],0.633837826,-0.086980042,-0.358988793,0.359394942,0.008012732,0.766658083,0.140348368,0.066247342
ENSG00000144566,P20339,RAB5A,"RAB5A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9783]",-1.113986112,0.569682239,0.606932429,0.032281574,0.001135459,0.007824766,0.010448445,0.998095655
ENSG00000144567,C9JIF3,RETREG2,reticulophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:28450],-1.125180881,-0.083779634,-0.463606858,-0.72153205,0.036522937,0.668077921,0.258598064,0.139452974
ENSG00000144579,H7C270,CTDSP1,CTD small phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:21614],-1.028882217,0.07436012,-0.201740758,-0.291142081,0.002188311,0.825994705,0.217703495,0.118332989
ENSG00000144580,Q92600,CNOT9,CCR4-NOT transcription complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:10445],0.549200571,0.319207567,0.305452861,0.236526154,0.000246985,0.012338473,0.071418704,0.147701587
ENSG00000144589,Q8N1F8,STK11IP,serine/threonine kinase 11 interacting protein [Source:HGNC Symbol;Acc:HGNC:19184],-0.076382955,0.305229766,0.292659082,-0.236917813,0.636361571,0.259689759,0.318192467,0.29020071
ENSG00000144591,Q96IJ6,GMPPA,GDP-mannose pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:22923],-1.341351482,-0.076848295,0.065330768,0.032898977,0.000476267,0.690757552,0.314604655,0.441142471
ENSG00000144597,Q96JC9,EAF1,ELL associated factor 1 [Source:HGNC Symbol;Acc:HGNC:20907],0.811760234,-0.420156315,-0.106800547,0.233445204,0.004560174,0.258649891,0.612061141,0.382762993
ENSG00000144635,Q9Y6G9,DYNC1LI1,dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745],-0.818862038,-0.020617384,-0.215627348,-0.18115915,0.000672413,0.593945157,0.071105923,0.093399098
ENSG00000144642,C9JIJ9,RBMS3,RNA binding motif single stranded interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:13427],-2.071546269,-0.020033937,-0.232494631,-0.386282441,0.000210158,0.901576231,0.297040343,0.05746936
